cum_time,cum_dist
39,13.51502
40,13.81412
40,14.11229
41,14.37344
41,14.69827
42,15.12595
43,15.38967
44,15.66355
44,15.87363
45,16.25666
47,16.71603
47,16.81464
49,17.1729
50,17.49603
50,17.64313
51,17.89177
52,18.08975
53,18.29234
60,18.48954
60,18.67245
61,18.79477
62,19.18241
62,19.33019
63,19.45758
64,19.84243
65,20.20654
66,20.62776
67,20.96649
68,21.25498
69,21.40427
69,21.57953
70,21.94331
71,22.21845
72,22.41164
72,22.62662
73,22.77178
74,23.00066
74,23.23665
75,23.40645
76,23.6122
76,23.74513
77,23.91318
77,24.08132
78,24.29085
78,24.37418
79,24.49586
80,24.79306
81,25.04619
81,25.21257
82,25.41537
83,25.82848
83,25.97458
84,26.14189
85,26.30929
85,26.51854
86,26.83186
87,26.98654
87,27.14868
88,27.38282
89,27.53059
90,27.90265
0,0
4,0.33665
5,0.68404
6,1.11172
6,1.49765
7,1.96509
8,2.31896
9,2.86699
9,3.03337
10,3.26582
10,3.7266
11,3.9616
11,4.23575
12,4.74657
13,5.01968
14,5.41077
14,5.84523
15,6.20152
15,6.44416
16,6.7513
17,7.0134
18,7.47155
18,7.65403
18,7.89667
19,8.14264
20,8.62959
21,9.13444
22,9.59514
23,9.93619
23,10.16771
24,10.56737
25,10.84648
26,11.10947
26,11.28189
27,11.48972
27,11.56984
28,11.75126
28,12.00013
29,12.23043
29,12.39579
30,12.71697
31,13.07947
31,13.25719
32,13.51502
32,13.81412
33,14.11229
33,14.37344
34,14.69827
35,15.12595
35,15.38967
36,15.66355
36,15.87363
37,16.25666
39,16.71603
39,16.81464
41,17.1729
42,17.49603
42,17.64313
43,17.89177
44,18.08975
45,18.29234
52,18.48954
52,18.67245
53,18.79477
54,19.18241
54,19.33019
55,19.45758
56,19.84243
57,20.20654
58,20.62776
59,20.96649
60,21.25498
61,21.40427
61,21.57953
62,21.94331
63,22.21845
64,22.41164
64,22.62662
65,22.77178
66,23.00066
66,23.23665
67,23.40645
68,23.6122
68,23.74513
68,23.91318
69,24.08132
69,24.29085
70,24.37418
70,24.49586
71,24.79306
71,25.04619
72,25.21257
73,25.41537
73,25.82848
74,25.97458
74,26.14189
75,26.30929
75,26.51854
76,26.83186
77,26.98654
77,27.14868
78,27.38282
78,27.53059
79,27.90265
0,0
0,0
1,0.20389
2,0.63331
3,0.9048
3,1.08105
4,1.25807
4,1.60031
5,1.97511
6,2.27156
7,2.60885
8,2.94181
9,3.27375
10,3.60783
10,3.77661
11,3.94116
12,4.11455
12,4.30905
13,4.62228
14,4.83153
14,4.99893
15,5.16633
15,5.36238
16,5.7865
17,5.9323
17,6.09859
18,6.39016
19,6.68689
19,6.77059
19,6.85392
20,7.06382
21,7.23159
21,7.39337
22,7.57054
22,7.73306
23,7.90498
24,8.14133
24,8.40608
25,8.53898
26,8.70778
26,8.90865
27,9.17661
28,9.54039
29,9.71595
30,9.90018
31,10.19642
32,10.53432
33,10.94346
34,11.2769
35,11.62582
36,11.83312
37,11.98054
38,12.17956
39,12.45344
39,12.63156
40,12.76213
40,12.9012
41,13.06301
43,13.47062
44,13.71688
44,13.91166
46,14.32349
48,14.66957
49,14.95809
50,15.33589
50,15.5485
51,15.87405
52,16.11362
53,16.54135
53,16.86045
54,17.06885
54,17.35299
55,17.65864
55,17.80246
56,18.14637
57,18.51398
57,18.83496
58,18.99946
58,19.25013
59,19.42868
60,19.61019
60,19.70283
60,19.95707
61,20.13918
61,20.3479
62,20.70418
63,21.10717
63,21.30233
64,21.59923
65,22.02257
66,22.61994
67,23.05173
67,23.34352
68,23.54036
68,23.72106
69,24.18099
70,24.56352
70,24.75023
71,24.99287
72,25.35005
73,25.89382
73,26.17471
74,26.44704
75,26.95786
75,27.28706
76,27.46691
77,27.92768
77,28.2153
78,28.43683
79,28.87633
79,29.23009
80,29.6935
81,30.1404
82,30.55018
83,30.84559
84,31.20486
0,0
1,0.33408
2,0.50286
2,0.66741
3,0.8408
4,1.0353
5,1.34853
6,1.55778
6,1.72518
7,1.89258
8,2.08863
9,2.51275
9,2.65855
10,2.82484
11,3.11641
12,3.41314
12,3.49684
13,3.58017
14,3.79007
14,3.95784
15,4.11962
15,4.29679
16,4.45931
17,4.63123
18,4.86758
19,5.13233
19,5.26523
20,5.43403
21,5.6349
22,5.90286
23,6.26664
24,6.4422
25,6.62643
26,6.92267
27,7.26057
29,7.66971
30,8.00315
32,8.35207
32,8.55937
33,8.70679
34,8.90581
35,9.17969
36,9.35781
37,9.48838
37,9.62745
38,9.78926
40,10.19687
41,10.44313
42,10.63791
43,11.04974
46,11.39582
47,11.68434
48,12.06214
49,12.27475
50,12.6003
50,12.83987
51,13.2676
52,13.5867
52,13.7951
53,14.07924
54,14.38489
54,14.52871
55,14.87262
56,15.24023
57,15.56121
58,15.72571
59,15.97638
59,16.15493
60,16.33644
61,16.42908
62,16.68332
62,16.86543
63,17.07415
64,17.43043
65,17.83342
66,18.02858
67,18.32548
68,18.74882
70,19.34619
71,19.77798
72,20.06977
73,20.26661
73,20.44731
75,20.90724
76,21.28977
76,21.47648
77,21.71912
78,22.0763
79,22.62007
80,22.90096
80,23.17329
82,23.68411
82,24.01331
83,24.19316
84,24.65393
85,24.94155
85,25.16308
86,25.60258
87,25.95634
88,26.41975
89,26.86665
90,27.27643
91,27.57184
0,0
0,0
1,0.20389
2,0.63331
3,0.9048
4,1.08105
4,1.25807
5,1.60031
7,1.97511
8,2.27156
9,2.60885
10,2.94181
11,3.27375
12,3.60783
13,3.77661
13,3.94116
14,4.11455
15,4.30905
16,4.62228
17,4.83153
17,4.99893
18,5.16633
19,5.36238
20,5.7865
20,5.9323
21,6.09859
22,6.39016
23,6.68689
23,6.77059
24,6.85392
25,7.06382
25,7.23159
26,7.39337
26,7.57054
27,7.73306
28,7.90498
29,8.14133
30,8.40608
31,8.53898
31,8.70778
32,8.90865
33,9.17661
35,9.54039
36,9.71595
36,9.90018
38,10.19642
39,10.53432
41,10.94346
42,11.2769
44,11.62582
44,11.83312
45,11.98054
46,12.17956
47,12.45344
48,12.63156
49,12.76213
49,12.9012
50,13.06301
52,13.47062
53,13.71688
54,13.91166
55,14.32349
58,14.66957
59,14.95809
60,15.33589
61,15.5485
62,15.87405
63,16.11362
64,16.54135
65,16.86045
66,17.06885
67,17.35299
68,17.65864
68,17.80246
69,18.14637
70,18.51398
71,18.83496
72,18.99946
73,19.25013
73,19.42868
74,19.61019
75,19.70283
76,19.95707
76,20.13918
77,20.3479
78,20.70418
79,21.10717
80,21.30233
81,21.59923
82,22.02257
84,22.61994
85,23.05173
86,23.34352
87,23.54036
87,23.72106
89,24.18099
90,24.56352
90,24.75023
91,24.99287
92,25.35005
93,25.89382
94,26.17471
95,26.44704
96,26.95786
97,27.28706
97,27.46691
98,27.92768
99,28.2153
99,28.43683
101,28.87633
101,29.23009
103,29.6935
104,30.1404
105,30.55018
106,30.84559
107,31.20486
0,0
1,0.33408
2,0.50286
3,0.66741
3,0.8408
4,1.0353
5,1.34853
6,1.55778
7,1.72518
7,1.89258
8,2.08863
9,2.51275
10,2.65855
11,2.82484
12,3.11641
13,3.41314
13,3.49684
14,3.58017
14,3.79007
15,3.95784
16,4.11962
16,4.29679
17,4.45931
18,4.63123
19,4.86758
20,5.13233
21,5.26523
21,5.43403
22,5.6349
23,5.90286
25,6.26664
26,6.4422
26,6.62643
28,6.92267
29,7.26057
31,7.66971
32,8.00315
34,8.35207
34,8.55937
35,8.70679
36,8.90581
37,9.17969
38,9.35781
39,9.48838
39,9.62745
40,9.78926
42,10.19687
43,10.44313
44,10.63791
45,11.04974
48,11.39582
49,11.68434
50,12.06214
51,12.27475
52,12.6003
53,12.83987
54,13.2676
55,13.5867
56,13.7951
57,14.07924
58,14.38489
58,14.52871
59,14.87262
60,15.24023
61,15.56121
62,15.72571
63,15.97638
63,16.15493
64,16.33644
65,16.42908
66,16.68332
66,16.86543
67,17.07415
68,17.43043
69,17.83342
70,18.02858
71,18.32548
72,18.74882
74,19.34619
75,19.77798
76,20.06977
77,20.26661
77,20.44731
79,20.90724
80,21.28977
80,21.47648
81,21.71912
82,22.0763
83,22.62007
84,22.90096
84,23.17329
86,23.68411
86,24.01331
87,24.19316
88,24.65393
89,24.94155
89,25.16308
90,25.60258
91,25.95634
92,26.41975
93,26.86665
94,27.27643
95,27.57184
0,0
1,0.14592
1,0.34981
2,0.77923
3,1.05072
4,1.22697
5,1.40399
6,1.74623
7,2.12103
8,2.41748
10,2.75477
11,3.08773
12,3.41967
13,3.75375
14,3.92253
15,4.08708
15,4.26047
16,4.45497
18,4.7682
18,4.97745
19,5.14485
20,5.31225
21,5.5083
22,5.93242
23,6.07822
23,6.24451
24,6.53608
26,6.83281
26,6.91651
26,6.99984
27,7.20974
28,7.37751
29,7.53929
29,7.71646
30,7.87898
31,8.0509
32,8.28725
34,8.552
34,8.6849
35,8.8537
36,9.05457
37,9.32253
39,9.68631
40,9.86187
41,10.0461
42,10.34234
43,10.68024
45,11.08938
47,11.42282
49,11.77174
50,11.97904
50,12.12646
51,12.32548
52,12.59936
53,12.77748
54,12.90805
55,13.04712
55,13.20893
57,13.61654
58,13.8628
59,14.05758
61,14.46941
64,14.81549
65,15.10401
66,15.48181
67,15.69442
68,16.01997
69,16.25954
70,16.68727
71,17.00637
72,17.21477
73,17.49891
74,17.80456
74,17.94838
75,18.29229
76,18.6599
77,18.98088
78,19.14538
79,19.39605
79,19.5746
80,19.75611
81,19.84875
82,20.10299
82,20.2851
83,20.49382
84,20.8501
85,21.25309
86,21.44825
87,21.74515
88,22.16849
90,22.76586
91,23.19765
92,23.48944
93,23.68628
93,23.86698
95,24.32691
96,24.70944
96,24.89615
97,25.13879
98,25.49597
99,26.03974
100,26.32063
101,26.59296
102,27.10378
103,27.43298
103,27.61283
104,28.0736
105,28.36122
105,28.58275
107,29.02225
107,29.37601
109,29.83942
110,30.28632
111,30.6961
112,30.99151
113,31.35078
0,0
1,0.33408
2,0.50286
3,0.66741
4,0.8408
5,1.0353
6,1.34853
7,1.55778
8,1.72518
8,1.89258
9,2.08863
10,2.51275
11,2.65855
12,2.82484
13,3.11641
14,3.41314
15,3.49684
15,3.58017
16,3.79007
17,3.95784
18,4.11962
18,4.29679
19,4.45931
20,4.63123
21,4.86758
23,5.13233
23,5.26523
24,5.43403
25,5.6349
26,5.90286
28,6.26664
29,6.4422
30,6.62643
31,6.92267
32,7.26057
34,7.66971
36,8.00315
38,8.35207
39,8.55937
39,8.70679
40,8.90581
41,9.17969
42,9.35781
43,9.48838
44,9.62745
44,9.78926
46,10.19687
47,10.44313
48,10.63791
50,11.04974
53,11.39582
54,11.68434
55,12.06214
56,12.27475
57,12.6003
58,12.83987
59,13.2676
60,13.5867
61,13.7951
62,14.07924
63,14.38489
63,14.52871
64,14.87262
65,15.24023
66,15.56121
67,15.72571
68,15.97638
68,16.15493
69,16.33644
70,16.42908
71,16.68332
71,16.86543
72,17.07415
73,17.43043
74,17.83342
75,18.02858
76,18.32548
77,18.74882
79,19.34619
80,19.77798
81,20.06977
82,20.26661
82,20.44731
84,20.90724
85,21.28977
85,21.47648
86,21.71912
87,22.0763
88,22.62007
89,22.90096
90,23.17329
91,23.68411
92,24.01331
92,24.19316
93,24.65393
94,24.94155
94,25.16308
96,25.60258
96,25.95634
98,26.41975
99,26.86665
100,27.27643
101,27.57184
102,27.93111
0,0
2,0.13855
3,0.47263
4,0.64141
5,0.80596
6,0.97935
7,1.17385
8,1.48708
9,1.69633
10,1.86373
10,2.03113
11,2.22718
12,2.6513
13,2.7971
14,2.96339
15,3.25496
16,3.55169
17,3.63539
17,3.71872
18,3.92862
19,4.09639
20,4.25817
20,4.43534
21,4.59786
22,4.76978
23,5.00613
25,5.27088
25,5.40378
26,5.57258
27,5.77345
28,6.04141
30,6.40519
31,6.58075
32,6.76498
33,7.06122
34,7.39912
36,7.80826
38,8.1417
40,8.49062
41,8.69792
41,8.84534
42,9.04436
43,9.31824
44,9.49636
45,9.62693
46,9.766
46,9.92781
48,10.33542
49,10.58168
50,10.77646
52,11.18829
55,11.53437
56,11.82289
57,12.20069
58,12.4133
59,12.73885
60,12.97842
61,13.40615
62,13.72525
63,13.93365
64,14.21779
65,14.52344
65,14.66726
66,15.01117
67,15.37878
68,15.69976
69,15.86426
70,16.11493
70,16.29348
71,16.47499
72,16.56763
73,16.82187
73,17.00398
74,17.2127
75,17.56898
76,17.97197
77,18.16713
78,18.46403
79,18.88737
81,19.48474
82,19.91653
83,20.20832
84,20.40516
84,20.58586
86,21.04579
87,21.42832
87,21.61503
88,21.85767
89,22.21485
90,22.75862
91,23.03951
92,23.31184
93,23.82266
94,24.15186
95,24.33171
96,24.79248
96,25.0801
97,25.30163
98,25.74113
99,26.09489
100,26.5583
101,27.0052
103,27.41498
103,27.71039
105,28.06966
0,0
0,0
1,0.20389
2,0.63331
3,0.9048
4,1.08105
4,1.25807
5,1.60031
7,1.97511
8,2.27156
9,2.60885
10,2.94181
11,3.27375
12,3.60783
13,3.77661
14,3.94116
14,4.11455
15,4.30905
16,4.62228
17,4.83153
18,4.99893
18,5.16633
19,5.36238
20,5.7865
21,5.9323
22,6.09859
23,6.39016
24,6.68689
24,6.77059
25,6.85392
25,7.06382
26,7.23159
27,7.39337
27,7.57054
28,7.73306
29,7.90498
30,8.14133
31,8.40608
32,8.53898
32,8.70778
33,8.90865
34,9.17661
36,9.54039
37,9.71595
37,9.90018
39,10.19642
40,10.53432
42,10.94346
43,11.2769
45,11.62582
46,11.83312
47,11.98054
48,12.17956
50,12.45344
51,12.63156
52,12.76213
53,12.9012
54,13.06301
56,13.47062
58,13.71688
59,13.91166
61,14.32349
64,14.66957
66,14.95809
68,15.33589
69,15.5485
70,15.87405
71,16.11362
72,16.54135
73,16.86045
74,17.06885
75,17.35299
76,17.65864
77,17.80246
78,18.14637
79,18.51398
80,18.83496
81,18.99946
82,19.25013
82,19.42868
83,19.61019
84,19.70283
85,19.95707
85,20.13918
86,20.3479
87,20.70418
88,21.10717
89,21.30233
90,21.59923
91,22.02257
93,22.61994
94,23.05173
95,23.34352
96,23.54036
96,23.72106
98,24.18099
99,24.56352
100,24.75023
100,24.99287
101,25.35005
103,25.89382
103,26.17471
104,26.44704
106,26.95786
106,27.28706
107,27.46691
108,27.92768
109,28.2153
110,28.43683
111,28.87633
112,29.23009
113,29.6935
114,30.1404
115,30.55018
116,30.84559
118,31.20486
0,0
2,0.13855
3,0.47263
3,0.64141
4,0.80596
4,0.97935
5,1.17385
6,1.48708
6,1.69633
7,1.86373
7,2.03113
8,2.22718
9,2.6513
9,2.7971
10,2.96339
10,3.25496
11,3.55169
11,3.63539
12,3.71872
12,3.92862
13,4.09639
13,4.25817
14,4.43534
14,4.59786
15,4.76978
15,5.00613
16,5.27088
16,5.40378
17,5.57258
18,5.77345
18,6.04141
19,6.40519
20,6.58075
20,6.76498
21,7.06122
22,7.39912
23,7.80826
24,8.1417
25,8.49062
26,8.69792
26,8.84534
27,9.04436
28,9.31824
29,9.49636
29,9.62693
29,9.766
30,9.92781
38,10.33542
39,10.58168
39,10.77646
41,11.18829
43,11.53437
44,11.82289
45,12.20069
45,12.4133
46,12.73885
47,12.97842
48,13.40615
48,13.72525
49,13.93365
49,14.21779
50,14.52344
50,14.66726
51,15.01117
52,15.37878
52,15.69976
53,15.86426
53,16.11493
54,16.29348
55,16.47499
55,16.56763
55,16.82187
56,17.00398
56,17.2127
57,17.56898
58,17.97197
58,18.16713
59,18.46403
60,18.88737
61,19.48474
62,19.91653
62,20.20832
63,20.40516
63,20.58586
64,21.04579
65,21.42832
65,21.61503
66,21.85767
66,22.21485
67,22.75862
68,23.03951
69,23.31184
69,23.82266
70,24.15186
70,24.33171
71,24.79248
72,25.0801
72,25.30163
73,25.74113
74,26.09489
75,26.5583
75,27.0052
76,27.41498
77,27.71039
78,28.06966
0,0
1,0.34739
1,0.77507
2,1.161
3,1.62844
3,1.98231
4,2.53034
4,2.69672
5,2.92917
5,3.38995
6,3.62495
6,3.8991
7,4.40992
7,4.68303
8,5.07412
9,5.50858
9,5.86487
10,6.10751
10,6.41465
10,6.67675
11,7.1349
11,7.31738
12,7.56002
12,7.80599
13,8.29294
14,8.79779
15,9.25849
16,9.59954
16,9.83106
17,10.23072
18,10.50983
18,10.77282
19,10.94524
19,11.15307
19,11.23319
20,11.41461
21,11.66348
21,11.89378
22,12.05914
22,12.38032
23,12.74282
23,12.92054
24,13.17837
25,13.47747
25,13.77564
26,14.03679
26,14.36162
27,14.7893
28,15.05302
29,15.3269
29,15.53698
30,15.92001
31,16.37938
32,16.47799
33,16.83625
34,17.15938
34,17.30648
35,17.55512
35,17.7531
36,17.95569
37,18.15289
37,18.3358
38,18.45812
39,18.84576
39,18.99354
40,19.12093
41,19.50578
42,19.86989
43,20.29111
44,20.62984
44,20.91833
45,21.06762
45,21.24288
46,21.60666
47,21.8818
47,22.07499
48,22.28997
48,22.43513
49,22.66401
50,22.9
50,23.0698
51,23.27555
51,23.40848
51,23.57653
52,23.74467
53,23.9542
53,24.03753
53,24.15921
54,24.45641
55,24.70954
55,24.87592
56,25.07872
57,25.49183
57,25.63793
58,25.80524
58,25.97264
59,26.18189
60,26.49521
60,26.64989
61,26.81203
61,27.04617
62,27.19394
63,27.55572
63,27.67431
0,0
1,0.34739
1,0.77507
2,1.161
3,1.62844
3,1.98231
4,2.53034
4,2.69672
5,2.92917
5,3.38995
6,3.62495
6,3.8991
7,4.40992
7,4.68303
8,5.07412
9,5.50858
9,5.86487
10,6.10751
10,6.41465
10,6.67675
11,7.1349
11,7.31738
12,7.56002
12,7.80599
13,8.29294
14,8.79779
15,9.25849
16,9.59954
16,9.83106
17,10.23072
18,10.50983
18,10.77282
19,10.94524
19,11.15307
19,11.23319
20,11.41461
21,11.66348
21,11.89378
22,12.05914
22,12.38032
23,12.74282
23,12.92054
24,13.17837
25,13.47747
25,13.77564
26,14.03679
27,14.36162
28,14.7893
29,15.05302
29,15.3269
30,15.53698
31,15.92001
32,16.37938
33,16.47799
34,16.83625
35,17.15938
35,17.30648
36,17.55512
37,17.7531
38,17.95569
38,18.15289
39,18.3358
40,18.45812
41,18.84576
41,18.99354
42,19.12093
43,19.50578
44,19.86989
45,20.29111
46,20.62984
47,20.91833
48,21.06762
48,21.24288
49,21.60666
50,21.8818
51,22.07499
51,22.28997
52,22.43513
53,22.66401
53,22.9
54,23.0698
55,23.27555
55,23.40848
55,23.57653
56,23.74467
56,23.9542
57,24.03753
57,24.15921
58,24.45641
58,24.70954
59,24.87592
60,25.07872
60,25.49183
61,25.63793
61,25.80524
62,25.97264
62,26.18189
63,26.49521
64,26.64989
64,26.81203
65,27.04617
65,27.19394
66,27.566
67,27.90071
68,28.19541
69,28.57058
69,28.86703
70,29.20386
71,29.57737
71,29.73905
72,29.94129
72,30.15192
73,30.46416
74,30.62909
74,30.90941
75,31.37467
76,31.59093
76,31.69464
0,0
0,0
1,0.45815
1,0.64063
2,0.88327
2,1.12924
3,1.61619
4,2.12104
5,2.58174
6,2.92279
6,3.15431
7,3.55397
8,3.83308
9,4.09607
9,4.26849
10,4.47632
10,4.55644
11,4.73786
11,4.98673
12,5.21703
12,5.38239
13,5.70357
14,6.06607
14,6.24379
15,6.50162
16,6.80072
16,7.09889
17,7.36004
18,7.68487
19,8.11255
20,8.37627
20,8.65015
21,8.86023
22,9.24326
24,9.70263
24,9.80124
25,10.1595
26,10.48263
27,10.62973
28,10.87837
28,11.07635
29,11.27894
30,11.47614
31,11.65905
31,11.78137
33,12.16901
33,12.31679
34,12.44418
35,12.82903
36,13.19314
38,13.61436
39,13.95309
40,14.24158
40,14.39087
41,14.56613
42,14.92991
43,15.20505
43,15.39824
44,15.61322
45,15.75838
46,15.98726
46,16.22325
47,16.39305
48,16.5988
48,16.73173
49,16.89978
50,17.06792
50,17.27745
51,17.36078
51,17.48246
52,17.77966
53,18.03279
54,18.19917
55,18.40197
56,18.81508
56,18.96118
57,19.12849
58,19.29589
58,19.50514
60,19.81846
60,19.97314
61,20.13528
62,20.36942
62,20.51719
64,20.87897
64,20.99756
0,0
5,0.33665
6,0.68404
6,1.11172
7,1.49765
8,1.96509
8,2.31896
9,2.86699
9,3.03337
10,3.26582
10,3.7266
11,3.9616
11,4.23575
12,4.74657
12,5.01968
13,5.41077
14,5.84523
14,6.20152
15,6.44416
15,6.7513
15,7.0134
16,7.47155
16,7.65403
17,7.89667
17,8.14264
18,8.62959
19,9.13444
20,9.59514
21,9.93619
21,10.16771
22,10.56737
23,10.84648
24,11.10947
24,11.28189
25,11.48972
25,11.56984
26,11.75126
26,12.00013
27,12.23043
27,12.39579
28,12.71697
29,13.07947
29,13.25719
30,13.51502
31,13.81412
31,14.11229
32,14.37344
33,14.69827
34,15.12595
35,15.38967
35,15.66355
36,15.87363
37,16.25666
39,16.71603
39,16.81464
40,17.1729
42,17.49603
42,17.64313
43,17.89177
44,18.08975
45,18.29234
45,18.48954
46,18.67245
47,18.79477
48,19.18241
49,19.33019
50,19.45758
51,19.84243
52,20.20654
54,20.62776
55,20.96649
56,21.25498
57,21.40427
57,21.57953
58,21.94331
59,22.21845
60,22.41164
61,22.62662
61,22.77178
62,23.00066
63,23.23665
64,23.40645
65,23.6122
65,23.74513
66,23.91318
66,24.08132
67,24.29085
67,24.37418
68,24.49586
69,24.79306
70,25.04619
70,25.21257
71,25.41537
72,25.82848
72,25.97458
73,26.14189
74,26.30929
74,26.51854
75,26.83186
76,26.98654
76,27.14868
77,27.38282
78,27.53059
79,27.90265
80,28.23736
81,28.53206
82,28.90723
82,29.20368
83,29.54051
84,29.91402
84,30.0757
85,30.27794
85,30.48857
86,30.80081
87,30.96574
87,31.24606
88,31.71132
89,31.92758
89,32.03129
0,0
1,0.2621
2,0.72025
2,0.90273
2,1.14537
3,1.39134
4,1.87829
5,2.38314
6,2.84384
7,3.18489
8,3.41641
9,3.81607
9,4.09518
10,4.35817
11,4.53059
11,4.73842
12,4.81854
12,4.99996
13,5.24883
14,5.47913
14,5.64449
15,5.96567
16,6.32817
17,6.50589
17,6.76372
18,7.06282
19,7.36099
20,7.62214
21,7.94697
22,8.37465
23,8.63837
24,8.91225
25,9.12233
26,9.50536
28,9.96473
28,10.06334
30,10.4216
31,10.74473
32,10.89183
33,11.14047
34,11.33845
35,11.54104
36,11.73824
37,11.92115
38,12.04347
39,12.43111
40,12.57889
40,12.70628
42,13.09113
43,13.45524
45,13.87646
46,14.21519
47,14.50368
48,14.65297
49,14.82823
50,15.19201
51,15.46715
52,15.66034
53,15.87532
53,16.02048
54,16.24936
55,16.48535
56,16.65515
57,16.8609
57,16.99383
58,17.16188
59,17.33002
59,17.53955
60,17.62288
60,17.74456
61,18.04176
62,18.29489
63,18.46127
64,18.66407
65,19.07718
66,19.22328
66,19.39059
67,19.55799
68,19.76724
69,20.08056
69,20.23524
70,20.39738
71,20.63152
72,20.77929
73,21.15135
74,21.48606
75,21.78076
76,22.15593
77,22.45238
77,22.78921
79,23.16272
79,23.3244
80,23.52664
80,23.73727
81,24.04951
81,24.21444
82,24.49476
83,24.96002
84,25.17628
84,25.27999
0,0
5,0.33665
6,0.68404
6,1.11172
7,1.49765
8,1.96509
9,2.31896
9,2.86699
10,3.03337
10,3.26582
11,3.7266
11,3.9616
12,4.23575
13,4.74657
13,5.01968
14,5.41077
14,5.84523
15,6.20152
15,6.44416
16,6.7513
17,7.0134
18,7.47155
18,7.65403
19,7.89667
20,8.14264
21,8.62959
22,9.13444
24,9.59514
24,9.93619
25,10.16771
26,10.56737
27,10.84648
28,11.10947
28,11.28189
29,11.48972
29,11.56984
30,11.75126
31,12.00013
32,12.23043
32,12.39579
33,12.71697
34,13.07947
35,13.25719
35,13.51502
36,13.81412
37,14.11229
38,14.37344
39,14.69827
40,15.12595
41,15.38967
42,15.66355
43,15.87363
44,16.25666
46,16.71603
47,16.81464
48,17.1729
50,17.49603
50,17.64313
51,17.89177
52,18.08975
53,18.29234
54,18.48954
55,18.67245
56,18.79477
58,19.18241
59,19.33019
59,19.45758
61,19.84243
62,20.20654
64,20.62776
65,20.96649
67,21.25498
67,21.40427
68,21.57953
70,21.94331
71,22.21845
72,22.41164
72,22.62662
73,22.77178
74,23.00066
75,23.23665
76,23.40645
77,23.6122
77,23.74513
78,23.91318
79,24.08132
79,24.29085
80,24.37418
80,24.49586
81,24.79306
82,25.04619
83,25.21257
84,25.41537
85,25.82848
86,25.97458
86,26.14189
87,26.30929
88,26.51854
89,26.83186
89,26.98654
90,27.14868
91,27.38282
92,27.53059
93,27.90265
94,28.23736
95,28.53206
96,28.90723
97,29.20368
97,29.54051
99,29.91402
99,30.0757
100,30.27794
100,30.48857
101,30.80081
101,30.96574
102,31.24606
103,31.71132
104,31.92758
104,32.03129
0,0
1,0.34739
1,0.77507
2,1.161
3,1.62844
4,1.98231
4,2.53034
5,2.69672
5,2.92917
6,3.38995
6,3.62495
7,3.8991
8,4.40992
8,4.68303
9,5.07412
9,5.50858
10,5.86487
10,6.10751
11,6.41465
12,6.67675
13,7.1349
13,7.31738
14,7.56002
15,7.80599
16,8.29294
17,8.79779
19,9.25849
19,9.59954
20,9.83106
21,10.23072
22,10.50983
23,10.77282
23,10.94524
24,11.15307
24,11.23319
25,11.41461
26,11.66348
27,11.89378
27,12.05914
28,12.38032
29,12.74282
30,12.92054
30,13.17837
31,13.47747
32,13.77564
33,14.03679
34,14.36162
36,14.7893
37,15.05302
38,15.3269
38,15.53698
40,15.92001
42,16.37938
43,16.47799
44,16.83625
46,17.15938
46,17.30648
47,17.55512
48,17.7531
49,17.95569
50,18.15289
51,18.3358
52,18.45812
54,18.84576
55,18.99354
55,19.12093
57,19.50578
58,19.86989
60,20.29111
61,20.62984
63,20.91833
63,21.06762
64,21.24288
66,21.60666
67,21.8818
68,22.07499
68,22.28997
69,22.43513
70,22.66401
71,22.9
72,23.0698
73,23.27555
73,23.40848
74,23.57653
75,23.74467
75,23.9542
76,24.03753
76,24.15921
77,24.45641
78,24.70954
79,24.87592
80,25.07872
81,25.49183
82,25.63793
82,25.80524
83,25.97264
84,26.18189
85,26.49521
85,26.64989
86,26.81203
87,27.04617
88,27.19394
89,27.566
90,27.90071
91,28.19541
92,28.57058
92,28.86703
93,29.20386
94,29.57737
94,29.73905
95,29.94129
95,30.15192
96,30.46416
97,30.62909
97,30.90941
98,31.37467
99,31.59093
99,31.69464
0,0
1,0.34739
1,0.77507
2,1.161
3,1.62844
4,1.98231
4,2.53034
5,2.69672
5,2.92917
6,3.38995
6,3.62495
7,3.8991
8,4.40992
8,4.68303
9,5.07412
9,5.50858
10,5.86487
10,6.10751
11,6.41465
12,6.67675
13,7.1349
13,7.31738
14,7.56002
15,7.80599
16,8.29294
17,8.79779
19,9.25849
20,9.59954
20,9.83106
22,10.23072
22,10.50983
23,10.77282
24,10.94524
25,11.15307
25,11.23319
26,11.41461
27,11.66348
27,11.89378
28,12.05914
29,12.38032
30,12.74282
31,12.92054
32,13.17837
33,13.47747
34,13.77564
35,14.03679
36,14.36162
37,14.7893
38,15.05302
39,15.3269
40,15.53698
42,15.92001
44,16.37938
45,16.47799
46,16.83625
48,17.15938
48,17.30648
49,17.55512
50,17.7531
51,17.95569
52,18.15289
53,18.3358
54,18.45812
56,18.84576
57,18.99354
57,19.12093
59,19.50578
60,19.86989
62,20.29111
63,20.62984
65,20.91833
65,21.06762
66,21.24288
68,21.60666
69,21.8818
70,22.07499
70,22.28997
71,22.43513
72,22.66401
73,22.9
74,23.0698
75,23.27555
75,23.40848
76,23.57653
76,23.74467
77,23.9542
78,24.03753
78,24.15921
79,24.45641
80,24.70954
81,24.87592
81,25.07872
82,25.49183
83,25.63793
84,25.80524
84,25.97264
